"","baseMean","log2FoldChange","lfcSE","pvalue","padj","padj_combi_ctrl","log2FC_combi_ctrl","Symbol"
"ENSMUSG00000068735",182.561948672383,0.58496847176708,0.187375464178683,0.000358345143910166,0.00157969832904799,0.338298465960936,0.196562848541757,"Trp53i11"
"ENSMUSG00000068744",111.995061312964,4.50553603913689,0.423366802243693,1.15412296840713e-28,7.83424973332745e-27,2.10799831576045e-18,3.69147273486335,"Psrc1"
"ENSMUSG00000068747",1871.41664665337,1.05120871769537,0.0877534549264332,5.21794017982577e-34,5.11229616928841e-32,4.84592236188344e-29,0.999368215382744,"Sort1"
"ENSMUSG00000068758",42.9770296135322,1.67753277858599,0.355030791887019,1.25791977397469e-07,1.07793047757788e-06,0.0100364259063026,0.83039757639311,"Il3ra"
"ENSMUSG00000068762",50.8699667643523,2.59679733407921,0.396696264698896,1.51650433562552e-13,2.79793643147087e-12,3.04712377379245e-08,2.07680536685747,"Gstm6"
"ENSMUSG00000068874",9030.1172018636,-0.746246687685209,0.20444049096612,2.85901122335713e-05,0.000161404695490633,0.715668159841674,-0.0868316473370344,"Selenbp1"
"ENSMUSG00000068876",680.160333830695,1.03891835017051,0.221482048111302,2.24250021974966e-07,1.84454453559144e-06,0.000140502047508257,0.814649639628314,"Cgn"
"ENSMUSG00000068877",349.001097044736,-0.907101821655199,0.24112929602571,1.39937260554339e-05,8.41279916007256e-05,0.0323779967067276,-0.474043023986223,"Selenbp2"
"ENSMUSG00000068922",273.340656075327,0.472253121078226,0.167642617590123,0.00159254328081311,0.00598075780062157,0.0151917117011995,0.419600701837614,"Msto1"
"ENSMUSG00000069045",1332.52613456552,-0.292745165739505,0.101150668430397,0.00252407792640145,0.00895493861544747,0.0458091484004165,-0.231152628786098,"Ddx3y"
"ENSMUSG00000069117",710.314542155695,-0.277491722324553,0.114123418482756,0.0103086367953226,0.0301002211018852,0.422735982197525,-0.117819816542975,"Rps18-ps6"
"ENSMUSG00000069237",1832.69948478586,-0.53919618895185,0.170606334370392,0.000382666623188742,0.00167676943569088,0.0253150475968342,-0.388124464437485,"Fam8a1"
"ENSMUSG00000069441",3.6962689371057,1.76010781909101,1.43237601738052,0.000995871914893476,0.00395110642635475,0.0598007530703927,0.796170011961016,"Dsg1a"
"ENSMUSG00000069456",3025.33236813598,-1.02259844723714,0.1429180283506,7.79313273724117e-14,1.48750112294616e-12,0.739800187873875,0.0631384641444887,"Rdh16"
"ENSMUSG00000069495",591.69193602295,-0.350664511482068,0.160697809146827,0.0154440619455052,0.0425445055539971,0.82626540978547,0.0501048983673882,"Epc2"
"ENSMUSG00000069516",1005.56953285831,2.18172417741231,0.224389732033617,3.60127688137869e-24,1.73849019159565e-22,1.93235323264348e-19,2.02417816733744,"Lyz2"
"ENSMUSG00000069520",1978.91602671475,-0.716413527052046,0.126477314698269,1.54799254272862e-09,1.75031402400964e-08,0.0201724579996425,-0.308181683932033,"Tmem19"
"ENSMUSG00000069662",587.223310960934,0.385414640941313,0.186954085831471,0.0181178555846617,0.0484596597261076,0.134043689011139,-0.301297045681856,"Marcks"
"ENSMUSG00000069729",1035.36925627752,-0.597121707317543,0.108464460731605,6.49596467902642e-09,6.74312325162612e-08,3.15635638972165e-06,-0.516910084122579,"Arid1b"
"ENSMUSG00000069743",60.6774161470405,1.18439135894421,0.311697430885755,1.07293873621506e-05,6.58632053227822e-05,0.000681873175279084,0.995546211714977,"Zfp820"
"ENSMUSG00000069763",90.3116753460995,1.18901098987113,0.446159472848485,0.000457192398126222,0.0019652257632013,0.0620749900143942,0.627598286666435,"Tmem100"
"ENSMUSG00000069793",56.7671692902756,1.51476875274321,0.285644431045094,9.8145988254745e-09,9.89870973832973e-08,0.0146724007553117,0.665929761335858,"Slfn9"
"ENSMUSG00000069805",13560.1148337123,-1.28666010417701,0.122404792116821,1.24098540966961e-26,7.21694702132131e-25,1.01654335907493e-15,-1.00497447923612,"Fbp1"
"ENSMUSG00000069830",10.5580549141395,1.20221421302553,0.69065773535676,0.00358868615847588,0.0121634933547932,0.0617034117481876,0.783201356060856,"Nlrp1a"
"ENSMUSG00000069835",153.834613567454,-0.612577543394351,0.213872368196001,0.000759899134037169,0.00311108148967996,0.223389102684631,-0.260027518457786,"Sat2"
"ENSMUSG00000069917",1139.49346613398,-1.6486207993835,0.396950290888753,1.56225369837011e-06,1.11889318714019e-05,0.000110809498945656,-1.43246703603086,"Hba-a2"
"ENSMUSG00000069919",2391.32313448466,-1.56284799535531,0.40391155646654,5.48212552113839e-06,3.55043941679979e-05,0.000908816848862426,-1.21488615578502,"Hba-a1"
"ENSMUSG00000070000",34.5567218441637,1.82823751074342,0.464676144616599,2.32060573234734e-06,1.60985446148086e-05,0.239045928511686,0.390989546319561,"Fcho1"
"ENSMUSG00000070003",405.617924214498,1.05686859199736,0.1620428391317,6.62655285822153e-12,1.0208792393274e-10,5.88443357210624e-08,0.884713322771112,"Ssbp4"
"ENSMUSG00000070056",1066.10364718443,-0.748785242352069,0.168005046487911,8.43327519394514e-07,6.34137657211247e-06,7.78803925194615e-06,-0.738961146860147,"Mfhas1"
"ENSMUSG00000070111",7.5701262430499,1.01306177139204,0.753327122209739,0.0107074167306721,0.0311071883371806,0.481069762693435,0.262614540059868,NA
"ENSMUSG00000070287",38.968676055026,0.602428197917995,0.346485100260668,0.0174261936953383,0.0469633558816508,0.541427874628926,0.187213309828129,"Slc35g2"
"ENSMUSG00000070313",2.08672287792133,1.26063987570265,1.2548170675428,0.00381014023876603,0.0128136420711562,0.0621052071809155,0.771347589943142,"Pate14"
"ENSMUSG00000070323",2.9068236610426,1.3378987636248,1.2974748920101,0.00300968269372644,0.0104667912389448,0.135168152715186,0.551249959872197,"Mmp27"
"ENSMUSG00000070327",1569.97826251899,0.924151792422979,0.150743945327141,7.00472129985349e-11,9.50319931328691e-10,0.00321763046574452,0.445169414127062,"Rnf213"
"ENSMUSG00000070348",6957.95897191311,0.800603641430891,0.237386003783448,7.40531719542991e-05,0.000382656154065745,0.31740927932093,0.230334009270961,"Ccnd1"
"ENSMUSG00000070392",217.377400915369,-0.677875768687184,0.375819310938708,0.0120875176687628,0.0345067660275618,0.063972073962139,-0.57243584200847,NA
"ENSMUSG00000070394",859.947989176654,-0.510534606349491,0.102755364438901,1.86350373270831e-07,1.554807966492e-06,0.00114605430876434,-0.354392674388485,"Tmem256"
"ENSMUSG00000070425",32.0080553159132,0.950824489320856,0.66030875906643,0.0119098298732418,0.0340727359569191,0.202289451463081,0.484872927138726,"Xntrpc"
"ENSMUSG00000070473",287.675391845041,1.28090575052255,0.192500516519844,3.55944804174559e-12,5.68169037738988e-11,2.76062681303649e-09,1.16382316300592,"Cldn3"
"ENSMUSG00000070493",8305.00647871237,-0.584172481895654,0.0918331052097489,3.73498125751208e-11,5.27967606472336e-10,2.78335389125731e-07,-0.485977535495326,"Chchd2"
"ENSMUSG00000070509",118.362047729488,0.740927951650533,0.226417458651779,0.00012284443503672,0.000604167400703591,0.000973995631672804,0.7107021506974,"Rgma"
"ENSMUSG00000070544",1990.8144874666,-0.509800698854188,0.0761673971239523,6.06437373665066e-12,9.40829401312363e-11,4.48773964205397e-10,-0.491717158618787,"Top1"
"ENSMUSG00000070565",478.878217504817,-0.826031981558048,0.113874147357887,3.20239265976244e-14,6.34386330777045e-13,1.47087603567663e-07,-0.603711606785315,"Rasal2"
"ENSMUSG00000070576",49.617319692281,-0.831378163219635,0.462439446383476,0.00835502203522178,0.0251624823226114,0.0510281718163243,-0.691826131033771,"Mn1"
"ENSMUSG00000070605",92.1572812454025,1.57576467129486,0.311043183391503,2.9981897572814e-08,2.82477480258502e-07,1.32014437238993e-05,1.33490886913268,"Zfp992"
"ENSMUSG00000070738",1621.73860137813,-0.604918820447278,0.122099536203359,1.24299294554077e-07,1.06605807218027e-06,9.46560665783878e-06,-0.549036747731041,"Dgkd"
"ENSMUSG00000070802",334.111246956557,1.27992103203097,0.124260428092015,1.12904044287164e-25,6.11866086328992e-24,9.72541687296274e-12,0.882095365750788,"Pnma8b"
"ENSMUSG00000070808",354.539904065848,-0.307936194239178,0.105726104669961,0.00227097827041991,0.00817067417155962,0.452507878679936,-0.103334007956969,"Bicra"
"ENSMUSG00000070858",10.9288788780032,1.23100788293872,0.711670282274098,0.00335344841368319,0.0114855752539599,0.114079681931476,0.633325249764886,"Nicol1"
"ENSMUSG00000070939",1324.92494885161,-0.430892136099586,0.0695785905345274,2.42323572745896e-10,3.06199081216209e-09,9.13263038805257e-06,-0.328588520683871,"Tgfbrap1"
"ENSMUSG00000071014",2316.66053662243,-0.17442837101663,0.0740279038107988,0.0160180456811703,0.0438336420683539,0.898050616401145,-0.0161939556326244,"Ndufb6"
"ENSMUSG00000071074",1109.09207818628,-0.305365348075022,0.112785868795371,0.0043060638388833,0.0142075818997263,0.243169144807399,-0.160379049645504,"Yipf3"
"ENSMUSG00000071076",3724.88789381633,0.431111740401639,0.168703146469666,0.0041447940997205,0.0137760377422027,0.420711805375337,0.159309105260921,"Jund"
"ENSMUSG00000071176",258.563006194128,0.511658981333879,0.14474262363494,0.000112056520727093,0.000556894587891343,0.360155118608277,0.158347617258149,"Arhgef10"
"ENSMUSG00000071181",22.0009075868201,0.854907693724432,0.416082111099467,0.00425956467283763,0.0140821944444926,0.149743597677908,0.461982669464236,"3830408C21Rik"
"ENSMUSG00000071252",80.0655231978626,-0.925644127592654,0.330752247730907,0.000443726650389233,0.00191479265558504,0.99713786056299,0.00201986718594234,"2210408I21Rik"
"ENSMUSG00000071253",2505.8792561374,-0.735054864310854,0.10147388358558,4.11845631774303e-14,8.03058604937169e-13,0.000334722289260569,-0.376823362188105,"Slc25a16"
"ENSMUSG00000071266",286.92650388752,-0.428971988089894,0.154723101426135,0.00220697895864384,0.00796346235639829,0.0820978334614531,-0.290647202765125,"Zfp946"
"ENSMUSG00000071267",414.672325865517,-0.463701837917694,0.140011489844312,0.000318310750750209,0.00141682314351898,0.0247297837618595,-0.333771383059083,"Zfp942"
"ENSMUSG00000071281",231.87127916993,-0.325603900932871,0.14808390411495,0.0162201262882312,0.0442830599514935,0.132774146404171,-0.25227795491012,"Zfp65"
"ENSMUSG00000071302",207.049728131917,0.701795566257629,0.327346448409824,0.00482032453734954,0.0156732503529905,0.252496105360475,0.3169959762062,"Zfp1006"
"ENSMUSG00000071317",2.69617979663814,1.04664469558771,1.11394568065256,0.00801857146129776,0.0242667936387327,0.0651086097364248,0.765583939675934,"Bves"
"ENSMUSG00000071454",443.406712550298,0.408291570727099,0.200353724378575,0.0175108743834538,0.0471466195769083,0.262275132788934,0.242031312132053,"Dtnb"
"ENSMUSG00000071506",225.05753957474,-0.524785601233133,0.152641167865734,0.000151434283926025,0.000729444532091234,0.00112837894410462,-0.506745163178543,"Tmem139"
"ENSMUSG00000071528",2715.05774198535,-0.256459715703788,0.098796774514274,0.00689028223194252,0.0212961652387109,0.201831090133552,-0.154720930715716,"Atp5mk"
"ENSMUSG00000071533",1710.49732198671,-0.236806325174457,0.0876531825869251,0.00530414423468097,0.0169631974085174,0.0319726404072848,-0.216203146473672,"Pcnp"
"ENSMUSG00000071604",155.514131497844,0.637698820795775,0.199461193606778,0.000223521120503102,0.00103218285713633,0.0167587776561977,0.465215472118649,"Entrep1"
"ENSMUSG00000071613",3.92519409946122,1.2797731748311,1.41614047227467,0.00281025600497419,0.00986466319854071,0.300385146191814,0.331538250820736,NA
"ENSMUSG00000071650",3172.24739486857,-0.381452856801062,0.0733248930766824,9.91753245776469e-08,8.60976879321178e-07,3.67455556748358e-06,-0.360655008106542,"Ganab"
"ENSMUSG00000071652",283.724804193095,-0.337650357705443,0.137388657155589,0.00788811921827958,0.0239229647960297,0.143936289921029,-0.229964517541876,"Ints5"
"ENSMUSG00000071669",563.865856612218,-2.43956405060816,0.225646177527699,1.43338989611617e-29,1.02181690479765e-27,7.61461079102159e-14,-1.66059995251566,"Snx29"
"ENSMUSG00000071708",663.394366112267,-1.14957166500219,0.117077011053988,1.26807014920501e-23,5.78455210952719e-22,1.16127604643576e-19,-1.08127665969623,"Sms"
"ENSMUSG00000071711",953.750327638189,-1.10853749381351,0.130829091144911,2.81780514856266e-18,8.19346880113489e-17,1.26071657199014e-12,-0.942714659882825,"Mpst"
"ENSMUSG00000071723",74.5695028108229,0.78166808885401,0.244720120890549,0.000148077982052537,0.000715704249099129,0.00230654555472624,0.699241485981151,"Gspt2"
"ENSMUSG00000071847",116.954557230713,0.940541965734491,0.326717483945946,0.000336130178179474,0.00149125431938692,0.0880010707789832,0.464523560796819,"Apcdd1"
"ENSMUSG00000071855",81.2435017146971,1.23979274714653,0.282971518370964,9.75767310611513e-07,7.25767989556933e-06,7.27927033061695e-05,1.0831724121386,"Ccdc112"
"ENSMUSG00000072082",22.2630330061025,2.68054102689755,0.713182261693675,3.73661290524749e-07,2.96913679874021e-06,0.0384829537425815,0.886501111132207,"Ccnf"
"ENSMUSG00000072214",30.4395258109861,0.926526197113537,0.404306199992919,0.00197875182702259,0.00723272279781367,0.309005097276412,0.312669263427263,"Septin5"
"ENSMUSG00000072235",916.667972059371,1.3487416066189,0.154525028895718,3.86931728345332e-19,1.20057490562563e-17,1.61876970567305e-13,1.16767802438443,"Tuba1a"
"ENSMUSG00000072620",204.759848034316,1.37947667474432,0.224248333808559,8.855796115481e-11,1.18687957507279e-09,5.49804699877438e-05,0.909501429163227,"Slfn2"
"ENSMUSG00000072662",36.8381030262858,-1.10772202347536,0.344245539146187,9.17533212792716e-05,0.000465768710291841,0.102967547998871,-0.449437723319571,"Mansc4"
"ENSMUSG00000072772",1254.72206418776,-0.265855113461367,0.0919703076960061,0.00275580657884965,0.00969063597007437,0.012340363622773,-0.259035333384583,"Grcc10"
"ENSMUSG00000072941",6630.80765183705,-0.772077881570799,0.107106944736503,4.85300199432058e-14,9.38923702967335e-13,9.62212394034538e-08,-0.577547258948352,"Sod3"
"ENSMUSG00000072946",3047.80281722327,-0.603901079677927,0.10242592682243,6.3064475671076e-10,7.51521483895764e-09,2.08991061921453e-06,-0.498337291327083,"Ptgr2"
"ENSMUSG00000072955",53.6832763810973,1.03542596759884,0.34048988626443,0.000177136066413303,0.000837627014953442,0.00276316825511705,0.909559176664789,"Tmsb15l"
"ENSMUSG00000072964",179.852183723895,0.937402360460776,0.186114147728349,3.79482483149599e-08,3.51702101927418e-07,1.80790124610014e-06,0.885106092315918,"Bhlhb9"
"ENSMUSG00000073016",110.770767222701,0.61575272820972,0.198975808120122,0.000347719955793387,0.00153821223326839,0.00269802417245058,0.583944303336789,"Uprt"
"ENSMUSG00000073077",9.62888372880165,1.11277086422078,0.874622377274155,0.0077166093086364,0.0234564637841158,0.282995798763041,0.406827120699558,"Cfap47"
"ENSMUSG00000073102",6.57730187403063,1.34687286501121,1.03507558797934,0.0033496916307427,0.0114802379962925,0.528250481563659,0.230480244054725,"Drc1"
"ENSMUSG00000073406",9.4590227320469,0.999917239280566,0.669735091985094,0.00949830434267474,0.0280701003077946,0.17712664225928,0.520900730757989,"H2-Bl"
"ENSMUSG00000073411",11051.592782094,0.476072303561188,0.124419187543587,4.23818053662911e-05,0.00023037215822087,0.00361556707696495,0.381829760722204,"H2-D1"
"ENSMUSG00000073412",11.319836553116,0.886655265706698,0.563241289731236,0.0115802249643178,0.0332927282907369,0.904435926753597,-0.0512573158970234,"Lst1"
"ENSMUSG00000073413",15.9250285216432,1.44605200409937,0.528545014117526,0.000234727037514709,0.00107792335468253,0.254625781720396,0.397608867878278,"Ly6g6d"
"ENSMUSG00000073421",1838.30785998033,0.779258663974207,0.218022425067881,3.57185749563151e-05,0.000197774704149819,0.0678222472977568,0.376842054118588,"H2-Ab1"
"ENSMUSG00000073427",63.3406694703423,0.611504251972773,0.354059930409886,0.017410870925189,0.046934780676482,0.375045322607543,0.264624139439537,"Gm4924"
"ENSMUSG00000073433",54.8494439592759,1.68174094507896,0.402848272678693,1.33341940566922e-06,9.68250403773461e-06,5.73935094053764e-05,1.52423393355764,"Arhgdig"
"ENSMUSG00000073471",570.38598736886,-0.433188757372898,0.185128488344851,0.00742611234672882,0.0227027541455543,0.107559181802345,-0.313111783430727,"Rsph3a"
"ENSMUSG00000073481",3757.45947639145,-0.465776036754046,0.136677089621557,0.000223021088983731,0.00103011296767242,0.0949983354738471,-0.252026523835729,"Mtarc2"
"ENSMUSG00000073489",102.363090923454,1.71885378128334,0.354278819665681,6.29836474439446e-08,5.65544814452647e-07,1.30329334182111e-05,1.49576937597381,"Ifi204"
"ENSMUSG00000073490",69.2887503214811,1.45899395941318,0.366421447967284,4.24652237293859e-06,2.80408643676546e-05,0.0168357105101218,0.763506934384125,"Ifi207"
"ENSMUSG00000073491",33.1087967885388,2.17919901556333,0.473796827033787,4.72571285180838e-08,4.32335339970639e-07,0.0110088749810221,0.982735924504644,"Ifi213"
"ENSMUSG00000073530",69.2782640827633,1.67405717879342,0.483758389529041,1.76673940999297e-05,0.00010405294677332,0.288586121857731,0.355519101887225,"Pappa2"
"ENSMUSG00000073555",51.5205196476154,0.654002559647581,0.345943867822708,0.0104911131238547,0.0305636075758526,0.184599447055857,0.385524179124978,"Iigp1c"
"ENSMUSG00000073599",99.5513518896584,0.596218166216159,0.207221313818204,0.000775830316784996,0.00317173467020283,0.00553437685555247,0.561789154183335,"Ecscr"
"ENSMUSG00000073600",628.855890457844,-0.662185098385276,0.266543629795732,0.00207526742744548,0.00753468307127842,0.930930030455912,0.0284659818010334,"Prob1"
"ENSMUSG00000073643",1493.98921744631,-0.723395023641488,0.0754863498718819,8.90901980462689e-23,3.79789418270329e-21,1.22205272742049e-10,-0.49850736620564,"Wdfy1"
"ENSMUSG00000073680",41.1390737127103,-0.718654963367429,0.42985803457045,0.014671705000172,0.0407777446546143,0.101133114975959,-0.540955227532253,"Tmem88b"
"ENSMUSG00000073700",687.314579455259,-0.375844685059682,0.118442651817952,0.000754127460817405,0.00309126979971092,0.691686892736681,-0.064912522354688,"Klhl21"
"ENSMUSG00000073705",11.1182335485262,0.860512441541531,0.648353605247674,0.0184385373701893,0.0491323780487266,0.0854633746920989,0.705262481951397,"Cenps"
"ENSMUSG00000073716",8.55786053612198,1.48769113464194,0.742222377221582,0.00103140126683602,0.00407838856741439,0.0306181292688113,0.979046487005271,NA
"ENSMUSG00000073755",108.125648590615,0.797256262066951,0.221826033209521,3.18347421988312e-05,0.00017810441282491,0.0880512365434565,0.363532743856181,"5730409E04Rik"
"ENSMUSG00000073775",250.013763646819,-0.940201953998614,0.148772451338064,2.12494822769588e-11,3.09393084192118e-10,4.37340390710288e-07,-0.746014528164893,"Kti12"
"ENSMUSG00000073795",1.83423268767145,1.00897976351857,1.15004897485403,0.00821709888551832,0.0247996782601023,0.184933018597717,0.465564092367059,"Spef1l"
"ENSMUSG00000073842",11.3296033806457,2.1021095303141,4.75023489171447,9.68448578242171e-05,0.000489061932627114,1,0,"Mup7"
"ENSMUSG00000073879",12.407753412262,2.22013193287341,1.11822728472845,0.000162729278580587,0.000776703292941995,0.00614738036110938,1.59924666266126,"Gm54215"
"ENSMUSG00000073910",498.051035214615,-1.43110341814039,0.169934873885966,5.15502964919028e-18,1.46051830046646e-16,7.60909425892147e-10,-1.06962092186996,"Mob3b"
"ENSMUSG00000073987",526.219737572238,0.797160437947165,0.145742793217634,3.89288962342853e-09,4.17164233407166e-08,3.46043893336896e-06,0.673737809810523,"Ggh"
"ENSMUSG00000074024",75.0664991775574,1.17060123345953,0.309990256976198,1.18114826814868e-05,7.20167317756257e-05,0.000579210135309309,1.00063952725918,"4632427E13Rik"
"ENSMUSG00000074028",822.645710218659,-0.838364397095189,0.163900456315307,2.5989691952654e-08,2.47088424113927e-07,3.42369873944743e-07,-0.826756896260925,"Slc22a13"
"ENSMUSG00000074071",170.301788208822,-1.13304945241871,0.214362041617706,1.17104590432244e-08,1.16746526271023e-07,4.5033659012391e-06,-0.970582288045274,"Fam169b"
"ENSMUSG00000074093",463.68970373873,-0.432645255383303,0.206926048272492,0.0139965585550398,0.0391529349338279,0.115495561286377,-0.334024528794026,"Svip"
"ENSMUSG00000074170",277.688122979628,-0.974668546205284,0.161911334365012,1.45668943069086e-10,1.89236421208429e-09,1.76198709331032e-07,-0.841320464587643,"Plekhf1"
"ENSMUSG00000074182",205.403927336685,0.584946438846473,0.172850832347204,0.000140684878865371,0.000683960292288772,0.00311893880662096,0.511641770504402,"Znhit6"
"ENSMUSG00000074218",260.642656039153,0.925777352271156,0.196741172600487,2.02967634237524e-07,1.68130915341529e-06,0.0300872431296746,0.416262182199788,"Cox7a1"
"ENSMUSG00000074227",4308.66915931822,0.41976789850371,0.0773421628825976,2.45503245468423e-08,2.34863590626333e-07,2.67276294028835e-05,0.346098300559621,"Spint2"
"ENSMUSG00000074261",592.828678351912,-1.04547685369624,0.122944427859296,1.89369631873461e-18,5.57981127160188e-17,3.13168213005672e-12,-0.867746123225248,"Erich4"
"ENSMUSG00000074284",63.1582597196426,-0.87648264776204,0.511247114274315,0.00900131420502023,0.0268125113409686,0.564669530794817,-0.198373233666326,NA
"ENSMUSG00000074300",2.53862702195618,1.46881864490644,1.37194031403767,0.00205466799787285,0.0074721689174791,0.0494313627777613,0.844520661897182,"Smim31"
"ENSMUSG00000074305",546.979633636795,0.347979887788172,0.127781428633466,0.00354769014603372,0.0120491819184537,0.015614378459786,0.336243348505799,"Peak1"
"ENSMUSG00000074364",574.628161385,0.771127733381554,0.13371496119871,7.24292853593954e-10,8.55431149948346e-09,0.000140622626549073,0.513482834508061,"Ehd2"
"ENSMUSG00000074457",634.366904018254,0.328966757383842,0.114848393573091,0.00246512261524469,0.00877866135982126,0.0788988527525637,0.232115961699532,"S100a16"
"ENSMUSG00000074480",43.0528832248648,0.789276676288883,0.386671036237903,0.00509423401038871,0.0164132869322244,0.383004119724353,0.267540530835143,"Mex3a"
"ENSMUSG00000074489",20.9071862222608,2.11132516366013,0.571191730413637,2.34230076110221e-06,1.62433820912001e-05,0.0196408926002648,0.981886457762664,"Bglap3"
"ENSMUSG00000074576",150.662253043837,-0.500815180659503,0.166048886681919,0.000740930363092752,0.00304218909817336,0.00494051506056851,-0.476320194294847,"Mocs3"
"ENSMUSG00000074625",7.08310121509698,1.08389898396922,0.816731949246433,0.00839743582431035,0.0252753826902164,0.0915161948159866,0.709781777626269,"Arhgap40"
"ENSMUSG00000074634",767.956326427016,-0.693539912093266,0.182369310350148,1.79715302650542e-05,0.000105656448549117,0.21957333480589,-0.233497708403951,"Tmem267"
"ENSMUSG00000074639",1715.41228412445,-1.27126855150231,0.371749146279462,3.99190586550463e-05,0.000218478304235062,0.634541899897692,0.148705714588856,"Rdh16f2"
"ENSMUSG00000074652",5.09593898230284,0.960543648425048,0.959245723391169,0.0129853306240807,0.0367166961589907,0.949894597242077,-0.0270937560401801,"Myh7b"
"ENSMUSG00000074671",19.6044279485695,1.17813445807124,0.464043523961969,0.000657048365714044,0.00272307458755712,0.715532410385441,0.129307882401114,"Tspyl3"
"ENSMUSG00000074680",1.72768141748788,0.817427278801528,1.06180142063856,0.0157194934528583,0.0431532098390473,0.268776069180401,0.363723654949628,"Defb26"
"ENSMUSG00000074746",811.777968253215,-0.335860669227462,0.0865918239077409,6.17822738104184e-05,0.00032456092018368,0.0931769614769035,-0.171387823557534,"Pdzd8"
"ENSMUSG00000074796",483.033853782762,1.71029221862252,0.226485451401178,3.27030242630992e-15,7.28365565026629e-14,4.25720213458891e-07,1.16336928612561,"Slc4a11"
"ENSMUSG00000074802",38.2612949535896,0.995117563460376,0.3981242564467,0.000985855485287792,0.00391527151495385,0.136469729720609,0.45870631659081,"Gas2l3"
"ENSMUSG00000074813",10.2344448225431,1.05910115874855,0.805259150821019,0.00925231322800057,0.027440986846362,0.173369489916517,0.538612970379729,"Morrbid"
"ENSMUSG00000074865",66.3362788237441,0.521232472396333,0.238144157397764,0.00770870503854142,0.0234396016681777,0.0843524750509524,0.397551144832285,"Zfp934"
"ENSMUSG00000074890",237.384747439314,-0.560473531871744,0.132942545395775,5.36511766724312e-06,3.48259873641639e-05,8.2351738940079e-05,-0.537580691364075,"Lcmt2"
"ENSMUSG00000074896",874.04907610703,2.24007070335268,0.144580212756668,4.64621636880487e-56,1.65015352427072e-53,3.6952294914155e-44,2.03486029172195,"Ifit3"
"ENSMUSG00000074899",72.6219891887905,1.77604566418238,0.259858106824466,4.94662161306637e-13,8.59994381663261e-12,0.000227727477627576,0.970755067096577,"Sptbn5"
"ENSMUSG00000074916",71.3232804028512,0.572651600972673,0.259968569211202,0.00614183967945283,0.0192703974419683,0.379031292476194,0.225453449263399,"Chst14"
"ENSMUSG00000074919",30.1458116236061,-1.82944358127984,0.591608049807162,3.56166133445534e-05,0.000197320006353711,0.00937904244282722,-1.12643763430484,"Gm10787"
"ENSMUSG00000074923",405.133781743561,0.939426623645636,0.243302559465374,9.1184268653349e-06,5.6603118578229e-05,0.0101894594052755,0.574680862575181,"Pak6"
"ENSMUSG00000074934",71.9643689818733,4.70295931907264,0.586589155502823,5.83189172555135e-18,1.63828382103801e-16,2.98426283007874e-13,4.166167516712,"Grem1"
"ENSMUSG00000074945",4.28470675969922,1.89105445368071,1.52077441530823,0.00071937362694875,0.00296224059345418,0.00345087053905176,2.03636264796268,"Or4f61"
"ENSMUSG00000074968",28.4446813344435,4.88462932440976,1.15350057441924,2.43639430970939e-08,2.33417371993305e-07,2.80183692061759e-05,3.74223404171349,"Ano3"
"ENSMUSG00000074994",681.962073734863,-0.256824466283077,0.110074129781715,0.0142203960733071,0.0396842230253969,0.452743382729967,-0.107624759687076,"Qser1"
"ENSMUSG00000075000",380.220675582985,-0.531885190147553,0.106155513343863,1.34375572585995e-07,1.14507102106378e-06,0.000221591459529842,-0.408267921675281,"Nrbf2"
"ENSMUSG00000075025",333.172106820993,-1.53394420989902,0.501906620714503,8.16749617799502e-05,0.000419100442425549,0.0249881288736447,-0.852059409245827,"Gm10804"
"ENSMUSG00000075122",3.44227110239595,0.912361507152216,0.994687998839223,0.0143341132406159,0.0399553645161292,0.136739944372862,0.569610735119688,"Cd80"
"ENSMUSG00000075227",258.249829066139,-0.407138796417355,0.141500310410884,0.00175140117098837,0.0064988093077962,0.00709335715601057,-0.404018047487235,"Znhit2"
"ENSMUSG00000075266",23.2876457479507,0.728198678564126,0.467464148038976,0.0182531812345762,0.0487494993385908,0.0983275144740358,0.579536063139641,"Cenpw"
"ENSMUSG00000075324",149.242883457803,-0.549329495160896,0.218058893510087,0.00279728841809758,0.00982955288825844,0.224113804472875,0.265533735414996,"Fign"
"ENSMUSG00000075334",32.982371513367,1.23049540222242,0.401246394304355,0.000131874091198854,0.000644055932491462,0.00623537427485769,0.943817327480539,"Rprm"
"ENSMUSG00000075394",51.1516392624782,0.681731535154493,0.287045320935602,0.00268918784530931,0.00948488332246087,0.246660500947867,0.302022389643675,"Hoxc4"
"ENSMUSG00000075463",32.4687814103324,-1.04244827747861,0.364985230263412,0.000317978298726339,0.00141609278624455,0.0145537587510488,-0.747130581774849,"4930594M22Rik"
"ENSMUSG00000075595",705.804623652949,0.354162906710607,0.122573859841419,0.00208167258370338,0.00755655886425927,0.0119865449823301,0.335443617001471,"Zfp652"
"ENSMUSG00000075602",9112.22307536907,0.27277248462561,0.0935233490055589,0.00249034052484808,0.00885419783673641,0.994109706234298,0.00154682674135536,"Ly6a"
"ENSMUSG00000075701",861.921230666751,-0.343436693163647,0.162286584357391,0.0186412440578186,0.0495861579598709,0.46136936745713,-0.144963729506779,"Selenos"
"ENSMUSG00000075702",416.732151856501,0.338327030681675,0.117720156602331,0.00231461048910395,0.00831261972152193,0.957041364323777,-0.0108064560362292,"Selenom"
